person,person_factor,errors,succes
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,1
davidKL,5,0,1
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,1
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,1
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,1
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,0
davidKL,5,0,1
davidKL,5,0,1
davidKL,5,0,1
davidKL,5,0,1
davidKL,5,0,0
davidKL,5,0,1
davidKL,5,0,1
davidKL,5,0,0
davidKL,5,0,1
davidKL,5,0,1
davidKL,5,0,0
davidKL,5,0,1
davidKL,5,0,1
davidKL,5,0,0
davidKL,5,0,1
davidKL,5,0,0
davidKL,5,0,1
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,1
ingeborgR,6,0,0
ingeborgR,6,0,1
madlenH,7,0,0
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,0
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,0
madlenH,7,0,0
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,0
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,0
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
madlenH,7,0,1
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,0
henrikG,8,0,1
henrikG,8,0,0
jillR,10,0,1
jillR,10,0,0
jillR,10,0,0
jillR,10,0,1
jillR,10,0,1
jillR,10,0,0
jillR,10,0,0
jillR,10,0,1
jillR,10,0,0
jillR,10,0,1
jillR,10,0,0
jillR,10,0,1
jillR,10,0,1
jillR,10,0,1
jillR,10,0,0
jillR,10,0,1
jillR,10,0,0
jillR,10,0,1
jillR,10,0,0
jillR,10,0,0
jillR,10,0,1
jillR,10,0,1
jillR,10,0,0
jillR,10,0,1
jillR,10,0,0
jillR,10,0,1
jillR,10,0,1
jillR,10,0,1
jillR,10,0,0
jillR,10,0,1
jillR,10,0,1
jillR,10,0,1
jillR,10,0,1
jillR,10,0,1
jillR,10,0,0
jillR,10,0,1
jillR,10,0,1
jillR,10,0,1
jillR,10,0,0
jillR,10,0,1
jillR,10,0,1
jillR,10,0,1
jillR,10,0,1
jillR,10,0,1
jillR,10,0,0
jillR,10,0,0
jillR,10,0,1
jillR,10,0,0
jillR,10,0,1
jillR,10,0,1
jillR,10,0,1
jillR,10,0,0
jillR,10,0,0
jillR,10,0,1
jillR,10,0,1
jillR,10,0,0
jillR,10,0,1
jillR,10,0,0
jillR,10,0,1
jillR,10,0,1
jillR,10,0,1
jillR,10,0,0
jillR,10,0,0
jillR,10,0,0
jillR,10,0,0
jillR,10,0,1
jillR,10,0,0
jillR,10,0,1
jillR,10,0,0
jillR,10,0,0
jillR,10,0,1
jillR,10,0,0
jillR,10,0,0
jillR,10,0,1
jillR,10,0,0
jillR,10,0,0
jillR,10,0,1
jillR,10,0,1
jillR,10,0,1
jillR,10,0,1
jillR,10,0,0
jillR,10,0,0
jillR,10,0,1
jillR,10,0,1
jillR,10,0,1
jillR,10,0,0
jillR,10,0,0
jillR,10,0,1
jillR,10,0,0
jillR,10,0,0
jillR,10,0,0
jillR,10,0,1
jillR,10,0,0
jillR,10,0,1
jillR,10,0,0
jillR,10,0,1
jillR,10,0,0
jillR,10,0,1
jillR,10,0,0
